code,name,quality_score,grade,report_text_chars,report_evidence,keyword_count,news_count,shortlist_score,priority_score,latest_filing,latest_report,warnings
032980,바이온,100.0,투자심의 사용 가능,522762,100,2,29,27.7,52.4,20260515,기타시장안내              (상장적격성 실질심사 사유 추가 관련 절차 미진행),
177350,베셀,100.0,투자심의 사용 가능,465210,100,4,4,62.8,74.5,20260616,[기재정정]주식병합결정              ,
457600,벡트,100.0,투자심의 사용 가능,523387,100,2,10,51.1,58.4,20260515,분기보고서 (2026.03),
377030,비트맥스,100.0,투자심의 사용 가능,408099,100,2,29,32.4,51.4,20260610,주식등의대량보유상황보고서(약식),
361670,삼영에스앤씨,100.0,투자심의 사용 가능,342151,100,2,28,48.0,59.5,20260616,임원ㆍ주요주주특정증권등소유상황보고서,
054090,삼진엘앤디,100.0,투자심의 사용 가능,433925,100,3,30,65.9,69.2,20260611,[기재정정]주요사항보고서(자기주식취득신탁계약체결결정),
027580,상보,100.0,투자심의 사용 가능,364436,100,2,19,47.8,61.3,20260527,주식등의대량보유상황보고서(일반),
053060,세동,100.0,투자심의 사용 가능,424912,100,2,3,54.5,57.0,20260616,주식등의대량보유상황보고서(일반),
067770,세진티에스,100.0,투자심의 사용 가능,377337,100,3,20,59.8,55.9,20260514,분기보고서 (2026.03),
115570,스타플렉스,100.0,투자심의 사용 가능,437934,100,3,11,54.9,48.9,20260515,분기보고서 (2026.03),
227610,아우딘퓨쳐스,100.0,투자심의 사용 가능,524594,100,2,30,35.8,54.0,20260608,[기재정정]주요사항보고서(전환사채권발행결정),
368600,아이씨에이치,100.0,투자심의 사용 가능,489950,100,3,30,68.2,70.4,20260526,전환청구권행사              (제4회차),
101390,아이엠,100.0,투자심의 사용 가능,470620,100,3,30,43.5,62.4,20260515,기타시장안내              (상장적격성 실질심사 사유 추가 관련 절차 미진행),
078860,아이오케이이엔엠,100.0,투자심의 사용 가능,491856,100,2,8,31.0,48.0,20260615,[기재정정]주주총회소집결의              ,
270520,앱튼,100.0,투자심의 사용 가능,745703,100,2,27,35.4,53.2,20260611,[기재정정]주주총회소집결의              (임시주주총회),
050760,에스폴리텍,100.0,투자심의 사용 가능,406880,100,2,30,56.6,54.2,20260515,분기보고서 (2026.03),
096690,에이루트,100.0,투자심의 사용 가능,675085,100,2,29,29.3,48.1,20260615,주요사항보고서(유상증자결정),
097780,에코볼트,100.0,투자심의 사용 가능,600005,100,4,30,52.7,68.5,20260616,임시주주총회결과              ,
048830,엔피케이,100.0,투자심의 사용 가능,308883,100,3,15,53.2,56.9,20260612,임원ㆍ주요주주특정증권등소유상황보고서,
096870,엘디티,100.0,투자심의 사용 가능,266858,100,2,30,44.5,55.9,20260527,주요사항보고서(소송등의제기),
250930,예선테크,100.0,투자심의 사용 가능,381260,100,3,26,60.0,67.5,20260617,임시주주총회결과              ,
353590,오토앤,100.0,투자심의 사용 가능,576514,100,3,21,58.8,71.1,20260608,임원ㆍ주요주주특정증권등소유상황보고서,
037400,우리엔터프라이즈,100.0,투자심의 사용 가능,593786,100,2,8,56.1,63.3,20260608,주주명부폐쇄기간또는기준일설정              ,
076080,웰크론한텍,100.0,투자심의 사용 가능,718595,100,4,30,57.9,60.5,20260612,주식등의대량보유상황보고서(일반),
043590,웰킵스하이텍,100.0,투자심의 사용 가능,349471,100,3,30,49.3,61.3,20260609,임원ㆍ주요주주특정증권등소유상황보고서,
196700,웹스,100.0,투자심의 사용 가능,385387,100,4,4,63.1,56.5,20260515,분기보고서 (2026.03),
335870,윙스풋,100.0,투자심의 사용 가능,345438,100,2,24,43.8,57.0,20260610,주주명부폐쇄기간또는기준일설정              ,
069330,유아이디,100.0,투자심의 사용 가능,389169,100,2,30,45.3,53.5,20260518,[기재정정]증권발행결과(자율공시)              ,
240600,유진테크놀로지,100.0,투자심의 사용 가능,328964,100,3,24,49.9,52.9,20260521,임시주주총회결과              ,
191410,육일씨엔에쓰,100.0,투자심의 사용 가능,585777,100,6,30,79.5,73.5,20260515,분기보고서 (2026.03),
344860,이노진,100.0,투자심의 사용 가능,278051,100,2,30,45.6,51.1,20260519,주요사항보고서(자기주식취득결정),
110020,전진바이오팜,100.0,투자심의 사용 가능,279092,100,2,24,47.8,59.3,20260615,임원ㆍ주요주주특정증권등소유상황보고서,
045510,정원엔시스,100.0,투자심의 사용 가능,365438,100,2,30,49.9,55.9,20260515,분기보고서 (2026.03),
060230,제이케이시냅스,100.0,투자심의 사용 가능,774496,100,3,30,48.3,60.7,20260616,"주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)",
309930,조이웍스앤코,100.0,투자심의 사용 가능,502596,100,2,30,42.2,58.5,20260617,[기재정정]주주명부폐쇄기간또는기준일설정              ,
018700,졸스,100.0,투자심의 사용 가능,404546,100,2,4,43.0,53.4,20260529,전환가액의조정              (제35회차),
285800,진영,100.0,투자심의 사용 가능,401590,100,3,10,55.2,61.0,20260515,분기보고서 (2026.03),
313760,캐리,100.0,투자심의 사용 가능,739046,100,5,26,48.4,66.9,20260601,[기재정정]파산신청기각              ,
079190,케스피온,100.0,투자심의 사용 가능,444909,100,2,30,43.6,56.1,20260616,임시주주총회결과              ,
225430,케이엠제약,100.0,투자심의 사용 가능,635829,100,3,30,33.5,48.9,20260611,주식등의대량보유상황보고서(일반),
455180,케이지에이,100.0,투자심의 사용 가능,423816,100,3,30,49.3,63.1,20260615,임원ㆍ주요주주특정증권등소유상황보고서,
042040,케이피엠테크,100.0,투자심의 사용 가능,592927,100,2,30,36.5,56.0,20260608,[기재정정]감자완료              ,
054410,케이피티유,100.0,투자심의 사용 가능,279097,100,2,7,48.1,43.0,20260515,분기보고서 (2026.03),
121850,코이즈,100.0,투자심의 사용 가능,434885,100,8,30,64.8,82.0,20260615,기업설명회(IR)개최              ,
051780,큐로홀딩스,100.0,투자심의 사용 가능,631529,100,2,30,36.2,54.5,20260612,특수관계인으로부터자금차입,
200230,텔콘RF제약,100.0,투자심의 사용 가능,642607,100,2,29,46.7,65.2,20260610,주식등의대량보유상황보고서(약식),
131100,티엔엔터테인먼트,100.0,투자심의 사용 가능,332638,100,2,15,55.5,63.6,20260604,주주명부폐쇄기간또는기준일설정              ,
177830,파버나인,100.0,투자심의 사용 가능,648840,100,2,23,57.8,64.3,20260615,전환가액의조정              ,
131760,파인텍,100.0,투자심의 사용 가능,546098,100,2,30,34.0,49.2,20260602,임원ㆍ주요주주특정증권등소유상황보고서,
405000,플라즈맵,100.0,투자심의 사용 가능,614760,100,2,30,33.0,54.4,20260604,단일판매ㆍ공급계약체결              ,
241820,피씨엘,100.0,투자심의 사용 가능,496383,100,2,30,31.4,42.9,20260515,기타시장안내              (관리종목 지정사유 추가 관련 시장조치사항 안내),
347770,핌스,100.0,투자심의 사용 가능,419365,100,4,13,61.9,69.7,20260604,주식등의대량보유상황보고서(일반),
007770,한일화학,100.0,투자심의 사용 가능,373834,100,2,11,41.4,41.0,20260515,분기보고서 (2026.03),
058450,한주에이알티,100.0,투자심의 사용 가능,490262,100,3,30,36.1,56.8,20260615,[기재정정]주주총회소집결의              (임시주주총회),
002680,한탑,100.0,투자심의 사용 가능,516996,100,2,13,36.7,49.1,20260616,"주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)",
